

x(m), Y
1.13583e-05, 0.122042
1.13883e-05, 0.12311
1.14183e-05, 0.123559
1.14483e-05, 0.123362
1.14783e-05, 0.122508
1.15083e-05, 0.120999
1.15382e-05, 0.118852
1.15682e-05, 0.116101
1.15982e-05, 0.112794
1.16282e-05, 0.109
1.16582e-05, 0.104804
1.16882e-05, 0.100312
1.17182e-05, 0.0956515
1.17482e-05, 0.0909735
1.17782e-05, 0.0864533
1.18082e-05, 0.0822881
1.18382e-05, 0.0786899
1.18682e-05, 0.0758705
1.18982e-05, 0.0740171
1.19282e-05, 0.0732619
1.19582e-05, 0.0736546
1.19882e-05, 0.0751504
1.20181e-05, 0.0776195
1.20481e-05, 0.0808734
1.20781e-05, 0.0846958
1.21081e-05, 0.0888692
1.21381e-05, 0.0931912
1.21681e-05, 0.0974828
1.21981e-05, 0.101592
1.22281e-05, 0.105391
1.22581e-05, 0.108779
1.22881e-05, 0.111676
1.23181e-05, 0.114022
1.23481e-05, 0.115778
1.23781e-05, 0.116921
1.24081e-05, 0.117442
1.24381e-05, 0.117351
1.24681e-05, 0.116668
1.2498e-05, 0.115428
1.2528e-05, 0.113676
1.2558e-05, 0.111473
1.2588e-05, 0.108887
1.2618e-05, 0.106
1.2648e-05, 0.102906
1.2678e-05, 0.0997104
1.2708e-05, 0.0965289
1.2738e-05, 0.0934865
1.2768e-05, 0.0907132
1.2798e-05, 0.0883373
1.2828e-05, 0.0864772
1.2858e-05, 0.0852286
1.2888e-05, 0.0846541
1.2918e-05, 0.0847728
1.2948e-05, 0.0855571
1.29779e-05, 0.0869354
1.30079e-05, 0.0888002
1.30379e-05, 0.0910212
1.30679e-05, 0.0934571
1.30979e-05, 0.0959669
1.31279e-05, 0.0984185
1.31579e-05, 0.100694
1.31879e-05, 0.102693
1.32179e-05, 0.104336
1.32479e-05, 0.105561
1.32779e-05, 0.106331
1.33079e-05, 0.106625
1.33379e-05, 0.106443
1.33679e-05, 0.105803
1.33979e-05, 0.104741
1.34279e-05, 0.103307
1.34578e-05, 0.101566
1.34878e-05, 0.0995973
1.35178e-05, 0.0974891
1.35478e-05, 0.0953387
1.35778e-05, 0.0932483
1.36078e-05, 0.0913215
1.36378e-05, 0.0896575
1.36678e-05, 0.0883458
1.36978e-05, 0.0874591
1.37278e-05, 0.0870469
1.37578e-05, 0.087131
1.37878e-05, 0.0877034
1.38178e-05, 0.0887267
1.38478e-05, 0.0901383
1.38778e-05, 0.091856
1.39078e-05, 0.0937853
1.39377e-05, 0.0958257
1.39677e-05, 0.0978768
1.39977e-05, 0.0998427
1.40277e-05, 0.101636
1.40577e-05, 0.10318
1.40877e-05, 0.10441
1.41177e-05, 0.105277
1.41477e-05, 0.105744
1.41777e-05, 0.10579
1.42077e-05, 0.10541
1.42377e-05, 0.104613
1.42677e-05, 0.103424
1.42977e-05, 0.101884
1.43277e-05, 0.100047
1.43577e-05, 0.0979821
1.43877e-05, 0.0957707
1.44176e-05, 0.0935066
1.44476e-05, 0.0912921
1.44776e-05, 0.0892348
1.45076e-05, 0.0874425
1.45376e-05, 0.0860159
1.45676e-05, 0.0850407
1.45976e-05, 0.0845794
1.46276e-05, 0.084664
1.46576e-05, 0.0852927
1.46876e-05, 0.0864294
1.47176e-05, 0.088008
1.47476e-05, 0.0899399
1.47776e-05, 0.0921216
1.48076e-05, 0.0944435
1.48376e-05, 0.0967965
1.48676e-05, 0.0990778
1.48975e-05, 0.101194
1.49275e-05, 0.103064
1.49575e-05, 0.104621
1.49875e-05, 0.105812
1.50175e-05, 0.106601
1.50475e-05, 0.106964
1.50775e-05, 0.106894
1.51075e-05, 0.106399
1.51375e-05, 0.105501
1.51675e-05, 0.104236
1.51975e-05, 0.102654
1.52275e-05, 0.100815
1.52575e-05, 0.0987941
1.52875e-05, 0.0966757
1.53175e-05, 0.0945526
1.53475e-05, 0.0925236
1.53774e-05, 0.0906893
1.54074e-05, 0.0891466
1.54374e-05, 0.0879827
1.54674e-05, 0.0872672
1.54974e-05, 0.0870458
1.55274e-05, 0.087335
1.55574e-05, 0.0881198
1.55874e-05, 0.0893554
1.56174e-05, 0.0909709
1.56474e-05, 0.0928768
1.56774e-05, 0.094972
1.57074e-05, 0.0971505
1.57374e-05, 0.0993084
1.57674e-05, 0.101348
1.57974e-05, 0.10318
1.58274e-05, 0.10473
1.58573e-05, 0.105934
1.58873e-05, 0.106747
1.59173e-05, 0.107135
1.59473e-05, 0.107083
1.59773e-05, 0.10659
1.60073e-05, 0.105672
1.60373e-05, 0.104358
1.60673e-05, 0.102695
1.60973e-05, 0.100741
1.61273e-05, 0.098571
1.61573e-05, 0.0962692
1.61873e-05, 0.0939321
1.62173e-05, 0.0916639
1.62473e-05, 0.0895725
1.62773e-05, 0.0877652
1.63073e-05, 0.0863408
1.63372e-05, 0.0853826
1.63672e-05, 0.0849499
1.63972e-05, 0.0850721
1.64272e-05, 0.0857446
1.64572e-05, 0.0869297
1.64872e-05, 0.0885608
1.65172e-05, 0.090549
1.65472e-05, 0.0927914
1.65772e-05, 0.0951783
1.66072e-05, 0.0976007
1.66372e-05, 0.0999543
1.66672e-05, 0.102144
1.66972e-05, 0.104085
1.67272e-05, 0.105705
1.67572e-05, 0.106947
1.67872e-05, 0.107767
1.68171e-05, 0.108134
1.68471e-05, 0.108035
1.68771e-05, 0.107469
1.69071e-05, 0.106451
1.69371e-05, 0.105011
1.69671e-05, 0.103194
1.69971e-05, 0.10106
1.70271e-05, 0.0986836
1.70571e-05, 0.0961529
1.70871e-05, 0.0935695
1.71171e-05, 0.0910455
1.71471e-05, 0.0886997
1.71771e-05, 0.0866516
1.72071e-05, 0.0850136
1.72371e-05, 0.0838811
1.72671e-05, 0.0833228
1.7297e-05, 0.0833713
1.7327e-05, 0.0840193
1.7357e-05, 0.0852198
1.7387e-05, 0.0868919
1.7417e-05, 0.0889301
1.7447e-05, 0.0912148
1.7477e-05, 0.0936219
1.7507e-05, 0.0960307
1.7537e-05, 0.0983291
1.7567e-05, 0.100418
1.7597e-05, 0.102213
1.7627e-05, 0.103645
