

x(m), Y
6.82923e-06, 0.091206
6.85922e-06, 0.0916248
6.88922e-06, 0.0913554
6.91921e-06, 0.0903907
6.9492e-06, 0.0887387
6.9792e-06, 0.0864217
7.00919e-06, 0.0834767
7.03919e-06, 0.0799539
7.06918e-06, 0.0759171
7.09917e-06, 0.0714438
7.12917e-06, 0.0666262
7.15916e-06, 0.0615742
7.18915e-06, 0.0564213
7.21915e-06, 0.0513321
7.24914e-06, 0.046516
7.27914e-06, 0.0422396
7.30913e-06, 0.0388299
7.33912e-06, 0.0366429
7.36912e-06, 0.0359713
7.39911e-06, 0.0369201
7.4291e-06, 0.0393503
7.4591e-06, 0.0429522
7.48909e-06, 0.047371
7.51909e-06, 0.0522887
7.54908e-06, 0.0574495
7.57907e-06, 0.0626538
7.60907e-06, 0.0677457
7.63906e-06, 0.072601
7.66905e-06, 0.0771194
7.69905e-06, 0.0812189
7.72904e-06, 0.0848328
7.75904e-06, 0.0879079
7.78903e-06, 0.0904033
7.81902e-06, 0.0922896
7.84902e-06, 0.0935482
7.87901e-06, 0.094171
7.909e-06, 0.0941593
7.939e-06, 0.0935236
7.96899e-06, 0.0922828
7.99899e-06, 0.090464
8.02898e-06, 0.0881024
8.05897e-06, 0.0852412
8.08897e-06, 0.0819326
8.11896e-06, 0.0782393
8.14895e-06, 0.074236
8.17895e-06, 0.0700133
8.20894e-06, 0.0656804
8.23894e-06, 0.0613703
8.26893e-06, 0.0572437
8.29892e-06, 0.0534909
8.32892e-06, 0.050326
8.35891e-06, 0.0479694
8.3889e-06, 0.0466111
8.4189e-06, 0.046363
8.44889e-06, 0.047223
8.47889e-06, 0.049073
8.50888e-06, 0.0517142
8.53887e-06, 0.054917
8.56887e-06, 0.0584595
8.59886e-06, 0.0621491
8.62885e-06, 0.065829
8.65885e-06, 0.0693773
8.68884e-06, 0.0727034
8.71884e-06, 0.075743
8.74883e-06, 0.0784543
8.77882e-06, 0.0808139
8.80882e-06, 0.0828138
8.83881e-06, 0.0844584
8.8688e-06, 0.0857615
8.8988e-06, 0.0867446
8.92879e-06, 0.0874343
8.95879e-06, 0.0878606
8.98878e-06, 0.0880552
9.01877e-06, 0.0880503
9.04877e-06, 0.0878774
9.07876e-06, 0.0875662
9.10875e-06, 0.0871441
9.13875e-06, 0.086635
9.16874e-06, 0.086059
9.19874e-06, 0.0854317
9.22873e-06, 0.0847632
9.25872e-06, 0.0840585
9.28872e-06, 0.0833171
9.31871e-06, 0.0825332
9.3487e-06, 0.0816968
9.3787e-06, 0.0807946
9.40869e-06, 0.0798122
9.43868e-06, 0.0787355
9.46868e-06, 0.0775538
9.49867e-06, 0.0762616
9.52867e-06, 0.0748613
9.55866e-06, 0.0733656
9.58865e-06, 0.0717987
9.61865e-06, 0.0701982
9.64864e-06, 0.0686154
9.67863e-06, 0.0671148
9.70863e-06, 0.0657724
9.73862e-06, 0.0646717
9.76862e-06, 0.0638985
9.79861e-06, 0.0635329
9.8286e-06, 0.0636413
9.8586e-06, 0.0642681
9.88859e-06, 0.0654301
9.91858e-06, 0.0671143
9.94858e-06, 0.0692801
